archivo_descargado,ruta_archivo,id,url,Sede,Genero,tecnica_grupo,Tecnica,Estado,Municipio,status,error_msg
145-CDMX-Punto_de_Cruz.jpg,C:/Users/ah_corona-amador/Documents/Banorte Bordadoras/Atlas Nacional de Técnicas/Fichas/pics/145-CDMX-Punto_de_Cruz.jpg,145-CDMX,https://kf.kobotoolbox.org/api/v2/assets/aXi3htSMn4QfEDCtR4ZVnV/data/617346967/attachments/attGX6ZGEuW2gjSnwdzpHd9X/,CDMX,mujer,NA,Punto de Cruz,Veracruz de Ignacio de la Llave,Chicontepec,ok,NA
146-CDMX-Telar_de_cintura.jpg,C:/Users/ah_corona-amador/Documents/Banorte Bordadoras/Atlas Nacional de Técnicas/Fichas/pics/146-CDMX-Telar_de_cintura.jpg,146-CDMX,https://kf.kobotoolbox.org/api/v2/assets/aXi3htSMn4QfEDCtR4ZVnV/data/617347009/attachments/attm33Z6HwwxkQKLhmfLfHXm/,CDMX,mujer,NA,Telar de cintura,Guerrero,NA,ok,NA
148-CDMX-Talakaxtokgo_da_makan.jpg,C:/Users/ah_corona-amador/Documents/Banorte Bordadoras/Atlas Nacional de Técnicas/Fichas/pics/148-CDMX-Talakaxtokgo_da_makan.jpg,148-CDMX,https://kf.kobotoolbox.org/api/v2/assets/aXi3htSMn4QfEDCtR4ZVnV/data/617347508/attachments/att7HirXm4ueShTKSEuLFFEd/,CDMX,hombre,NA,Talakaxtokgo da makan,Veracruz de Ignacio de la Llave,Papantla,ok,NA
149-CDMX-Deshilado.jpg,C:/Users/ah_corona-amador/Documents/Banorte Bordadoras/Atlas Nacional de Técnicas/Fichas/pics/149-CDMX-Deshilado.jpg,149-CDMX,https://kf.kobotoolbox.org/api/v2/assets/aXi3htSMn4QfEDCtR4ZVnV/data/617347537/attachments/attoXEhWpV3VDjrPgs7moXkq/,CDMX,mujer,NA,Deshilado,Michoacán de Ocampo,Charapan,ok,NA
166-CDMX-Rococó.jpg,C:/Users/ah_corona-amador/Documents/Banorte Bordadoras/Atlas Nacional de Técnicas/Fichas/pics/166-CDMX-Rococó.jpg,166-CDMX,https://kf.kobotoolbox.org/api/v2/assets/aXi3htSMn4QfEDCtR4ZVnV/data/617349296/attachments/att34AdLKF5z4x2sj3Fsk6WJ/,CDMX,mujer,NA,Rococó,Chiapas,Venustiano Carranza,ok,NA
157-CDMX-Tejido_de_fibra_natural.jpg,C:/Users/ah_corona-amador/Documents/Banorte Bordadoras/Atlas Nacional de Técnicas/Fichas/pics/157-CDMX-Tejido_de_fibra_natural.jpg,157-CDMX,https://kf.kobotoolbox.org/api/v2/assets/aXi3htSMn4QfEDCtR4ZVnV/data/617348096/attachments/attErjRQRfy5UQVYmGkR9xcW/,CDMX,hombre,NA,Tejido de fibra natural,Michoacán de Ocampo,Erongarícuaro,ok,NA
152-CDMX-Bordado_de_dos_agujas.jpg,C:/Users/ah_corona-amador/Documents/Banorte Bordadoras/Atlas Nacional de Técnicas/Fichas/pics/152-CDMX-Bordado_de_dos_agujas.jpg,152-CDMX,https://kf.kobotoolbox.org/api/v2/assets/aXi3htSMn4QfEDCtR4ZVnV/data/617347698/attachments/attx8SE6yYwHQj5tFzJy5avb/,CDMX,mujer,NA,Bordado de dos agujas,México,Villa de Allende,ok,NA
153-CDMX-Pepenado_en_pliegue.jpg,C:/Users/ah_corona-amador/Documents/Banorte Bordadoras/Atlas Nacional de Técnicas/Fichas/pics/153-CDMX-Pepenado_en_pliegue.jpg,153-CDMX,https://kf.kobotoolbox.org/api/v2/assets/aXi3htSMn4QfEDCtR4ZVnV/data/617347717/attachments/atta5pZvW2QxxNWGxbV6nmo6/,CDMX,mujer,NA,Pepenado en pliegue,Tlaxcala,Ixtenco,ok,NA
154-CDMX-Plisada.jpg,C:/Users/ah_corona-amador/Documents/Banorte Bordadoras/Atlas Nacional de Técnicas/Fichas/pics/154-CDMX-Plisada.jpg,154-CDMX,https://kf.kobotoolbox.org/api/v2/assets/aXi3htSMn4QfEDCtR4ZVnV/data/617347799/attachments/attHV24caGRBnW7vqYLZ4q9D/,CDMX,no_especificar,NA,Plisada,Guerrero,Chilapa de Álvarez,ok,NA
155-CDMX-Pepenado.jpg,C:/Users/ah_corona-amador/Documents/Banorte Bordadoras/Atlas Nacional de Técnicas/Fichas/pics/155-CDMX-Pepenado.jpg,155-CDMX,https://kf.kobotoolbox.org/api/v2/assets/aXi3htSMn4QfEDCtR4ZVnV/data/617347856/attachments/attjqUg4d8e3Th7HXrskWx9X/,CDMX,mujer,NA,Pepenado,Puebla,San José Miahuatlán,ok,NA
156-CDMX-Bordado_Ch'ol_Tzeltal.jpg,C:/Users/ah_corona-amador/Documents/Banorte Bordadoras/Atlas Nacional de Técnicas/Fichas/pics/156-CDMX-Bordado_Ch'ol_Tzeltal.jpg,156-CDMX,https://kf.kobotoolbox.org/api/v2/assets/aXi3htSMn4QfEDCtR4ZVnV/data/617347899/attachments/attwhEvir3FYa3acw8mRDS9d/,CDMX,mujer,NA,Bordado Ch'ol Tzeltal,Chiapas,Palenque,ok,NA
158-CDMX-Relleno.jpg,C:/Users/ah_corona-amador/Documents/Banorte Bordadoras/Atlas Nacional de Técnicas/Fichas/pics/158-CDMX-Relleno.jpg,158-CDMX,https://kf.kobotoolbox.org/api/v2/assets/aXi3htSMn4QfEDCtR4ZVnV/data/617348154/attachments/attms3yLM8EZwtgQXqtKfAEp/,CDMX,mujer,NA,Relleno,Oaxaca,San Bartolomé Ayautla,ok,NA
159-CDMX-Telar_de_cintura.jpg,C:/Users/ah_corona-amador/Documents/Banorte Bordadoras/Atlas Nacional de Técnicas/Fichas/pics/159-CDMX-Telar_de_cintura.jpg,159-CDMX,https://kf.kobotoolbox.org/api/v2/assets/aXi3htSMn4QfEDCtR4ZVnV/data/617348208/attachments/att29dQDBbmkSveEdYk7fbhd/,CDMX,mujer,NA,Telar de cintura,Oaxaca,San Pedro Cajonos,ok,NA
161-CDMX-Otomí.jpg,C:/Users/ah_corona-amador/Documents/Banorte Bordadoras/Atlas Nacional de Técnicas/Fichas/pics/161-CDMX-Otomí.jpg,161-CDMX,https://kf.kobotoolbox.org/api/v2/assets/aXi3htSMn4QfEDCtR4ZVnV/data/617348536/attachments/attz7WfaYCTHBuHZCRUmWDDx/,CDMX,mujer,NA,Otomí,Hidalgo,Tenango de Doria,ok,NA
163-CDMX-Telar_de_cintura.jpg,C:/Users/ah_corona-amador/Documents/Banorte Bordadoras/Atlas Nacional de Técnicas/Fichas/pics/163-CDMX-Telar_de_cintura.jpg,163-CDMX,https://kf.kobotoolbox.org/api/v2/assets/aXi3htSMn4QfEDCtR4ZVnV/data/617348983/attachments/attqUMm4QJjQAs3eDP6N2u3R/,CDMX,mujer,NA,Telar de cintura,Chiapas,Oxchuc,ok,NA
164-CDMX-Bordados_de_chamula_y_larrainzar.jpg,C:/Users/ah_corona-amador/Documents/Banorte Bordadoras/Atlas Nacional de Técnicas/Fichas/pics/164-CDMX-Bordados_de_chamula_y_larrainzar.jpg,164-CDMX,https://kf.kobotoolbox.org/api/v2/assets/aXi3htSMn4QfEDCtR4ZVnV/data/617349026/attachments/attFexuwEcNHudKWMTCGWDQF/,CDMX,mujer,NA,Bordados de chamula y larrainzar,Chiapas,Villaflores,ok,NA
168-CDMX-Hilván.jpg,C:/Users/ah_corona-amador/Documents/Banorte Bordadoras/Atlas Nacional de Técnicas/Fichas/pics/168-CDMX-Hilván.jpg,168-CDMX,https://kf.kobotoolbox.org/api/v2/assets/aXi3htSMn4QfEDCtR4ZVnV/data/617349476/attachments/attvS8UD7RoE55esHvwNTE4k/,CDMX,mujer,Bordado a mano,Hilván,Oaxaca,San Pedro Ixcatlán,ok,NA
169-CDMX-Punto_de_Cruz.jpg,C:/Users/ah_corona-amador/Documents/Banorte Bordadoras/Atlas Nacional de Técnicas/Fichas/pics/169-CDMX-Punto_de_Cruz.jpg,169-CDMX,https://kf.kobotoolbox.org/api/v2/assets/aXi3htSMn4QfEDCtR4ZVnV/data/617349514/attachments/attBqsF99hCCfGRQGMjFeUxT/,CDMX,mujer,NA,Punto de Cruz,Jalisco,Mezquitic,ok,NA
170-CDMX-Trenza_alzadas.jpg,C:/Users/ah_corona-amador/Documents/Banorte Bordadoras/Atlas Nacional de Técnicas/Fichas/pics/170-CDMX-Trenza_alzadas.jpg,170-CDMX,https://kf.kobotoolbox.org/api/v2/assets/aXi3htSMn4QfEDCtR4ZVnV/data/617349582/attachments/attcHCUCdu4W6psNU2Awrk33/,CDMX,mujer,NA,Trenza alzadas,Veracruz de Ignacio de la Llave,Zontecomatlán de López y Fuentes,ok,NA
171-CDMX-Punto_de_Cruz.jpg,C:/Users/ah_corona-amador/Documents/Banorte Bordadoras/Atlas Nacional de Técnicas/Fichas/pics/171-CDMX-Punto_de_Cruz.jpg,171-CDMX,https://kf.kobotoolbox.org/api/v2/assets/aXi3htSMn4QfEDCtR4ZVnV/data/617349638/attachments/attV2fsw6H8dW4ZcCUSLiiHC/,CDMX,mujer,NA,Punto de Cruz,Michoacán de Ocampo,Erongarícuaro,ok,NA
172-CDMX-Pima_(Nevome).jpg,C:/Users/ah_corona-amador/Documents/Banorte Bordadoras/Atlas Nacional de Técnicas/Fichas/pics/172-CDMX-Pima_(Nevome).jpg,172-CDMX,https://kf.kobotoolbox.org/api/v2/assets/aXi3htSMn4QfEDCtR4ZVnV/data/617349750/attachments/attm4DHB28JWeQMxtUMzkEb2/,CDMX,mujer,NA,Pima (Nevome),Chihuahua,Madera,ok,NA
175-CDMX-Bordado_sobre_tela_y_cesteria.jpg,C:/Users/ah_corona-amador/Documents/Banorte Bordadoras/Atlas Nacional de Técnicas/Fichas/pics/175-CDMX-Bordado_sobre_tela_y_cesteria.jpg,175-CDMX,https://kf.kobotoolbox.org/api/v2/assets/aXi3htSMn4QfEDCtR4ZVnV/data/617349886/attachments/attZE9sjgkZUTBuokDTBwidH/,CDMX,mujer,NA,Bordado sobre tela y cesteria,Sonora,Hermosillo,ok,NA
176-CDMX-Telar_de_cintura.jpg,C:/Users/ah_corona-amador/Documents/Banorte Bordadoras/Atlas Nacional de Técnicas/Fichas/pics/176-CDMX-Telar_de_cintura.jpg,176-CDMX,https://kf.kobotoolbox.org/api/v2/assets/aXi3htSMn4QfEDCtR4ZVnV/data/617349949/attachments/attWpro7PCwL5f9ugM9EYuXD/,CDMX,mujer,NA,Telar de cintura,Oaxaca,San Pedro Amuzgos,ok,NA
177-CDMX-Punto_de_Cruz.jpg,C:/Users/ah_corona-amador/Documents/Banorte Bordadoras/Atlas Nacional de Técnicas/Fichas/pics/177-CDMX-Punto_de_Cruz.jpg,177-CDMX,https://kf.kobotoolbox.org/api/v2/assets/aXi3htSMn4QfEDCtR4ZVnV/data/617350157/attachments/attCvNKDWTkJ2bJvb2vhAo6C/,CDMX,mujer,NA,Punto de Cruz,Campeche,Hopelchén,ok,NA
178-CDMX-Bordados_en_chaquira.jpg,C:/Users/ah_corona-amador/Documents/Banorte Bordadoras/Atlas Nacional de Técnicas/Fichas/pics/178-CDMX-Bordados_en_chaquira.jpg,178-CDMX,https://kf.kobotoolbox.org/api/v2/assets/aXi3htSMn4QfEDCtR4ZVnV/data/617350315/attachments/attQP8Q2JkiMxPUX66Wq2j7M/,CDMX,mujer,NA,Bordados en chaquira,Guerrero,Ometepec,ok,NA
179-CDMX-Telar_de_cintura.jpg,C:/Users/ah_corona-amador/Documents/Banorte Bordadoras/Atlas Nacional de Técnicas/Fichas/pics/179-CDMX-Telar_de_cintura.jpg,179-CDMX,https://kf.kobotoolbox.org/api/v2/assets/aXi3htSMn4QfEDCtR4ZVnV/data/617350733/attachments/attWBPCVK3DnCPc7htq3MW8M/,CDMX,mujer,NA,Telar de cintura,Veracruz de Ignacio de la Llave,Cosoleacaque,ok,NA
180-CDMX-Tintes_naturales.jpg,C:/Users/ah_corona-amador/Documents/Banorte Bordadoras/Atlas Nacional de Técnicas/Fichas/pics/180-CDMX-Tintes_naturales.jpg,180-CDMX,https://kf.kobotoolbox.org/api/v2/assets/aXi3htSMn4QfEDCtR4ZVnV/data/617350759/attachments/att2rAWSpqr4znbsQ35t2jR4/,CDMX,hombre,NA,Tintes naturales,Tlaxcala,Chiautempan,ok,NA
181-CDMX-Telar_de_cintura.jpg,C:/Users/ah_corona-amador/Documents/Banorte Bordadoras/Atlas Nacional de Técnicas/Fichas/pics/181-CDMX-Telar_de_cintura.jpg,181-CDMX,https://kf.kobotoolbox.org/api/v2/assets/aXi3htSMn4QfEDCtR4ZVnV/data/617350848/attachments/attTcrkA4PZqMzdRuKKNp6R4/,CDMX,mujer,NA,Telar de cintura,Oaxaca,San Juan Bautista Tuxtepec,ok,NA
182-CDMX-Punto_de_Cruz.jpg,C:/Users/ah_corona-amador/Documents/Banorte Bordadoras/Atlas Nacional de Técnicas/Fichas/pics/182-CDMX-Punto_de_Cruz.jpg,182-CDMX,https://kf.kobotoolbox.org/api/v2/assets/aXi3htSMn4QfEDCtR4ZVnV/data/617350896/attachments/attPEkZ4B3su4kGtEQ5pc6P2/,CDMX,mujer,NA,Punto de Cruz,Puebla,Xochitlán de Vicente Suárez,ok,NA
199-CDMX-Tafetán.jpg,C:/Users/ah_corona-amador/Documents/Banorte Bordadoras/Atlas Nacional de Técnicas/Fichas/pics/199-CDMX-Tafetán.jpg,199-CDMX,https://kf.kobotoolbox.org/api/v2/assets/aXi3htSMn4QfEDCtR4ZVnV/data/617352099/attachments/attDh9H6wctRo3yvZ2YbGBEj/,CDMX,mujer,Telar de cintura,Tafetán,Veracruz de Ignacio de la Llave,Chalma,ok,NA
183-CDMX-Punto_de_Cruz.jpg,C:/Users/ah_corona-amador/Documents/Banorte Bordadoras/Atlas Nacional de Técnicas/Fichas/pics/183-CDMX-Punto_de_Cruz.jpg,183-CDMX,https://kf.kobotoolbox.org/api/v2/assets/aXi3htSMn4QfEDCtR4ZVnV/data/617350952/attachments/attagctQ33mXaXk8LqJ97QwX/,CDMX,mujer,NA,Punto de Cruz,Puebla,Pahuatlán,ok,NA
184-CDMX-Mañanita.jpg,C:/Users/ah_corona-amador/Documents/Banorte Bordadoras/Atlas Nacional de Técnicas/Fichas/pics/184-CDMX-Mañanita.jpg,184-CDMX,https://kf.kobotoolbox.org/api/v2/assets/aXi3htSMn4QfEDCtR4ZVnV/data/617351016/attachments/attXxzUXv6s48DZCjkEuvfxc/,CDMX,hombre,NA,Mañanita,Chiapas,Chamula,ok,NA
185-CDMX-Telar_de_cintura.jpg,C:/Users/ah_corona-amador/Documents/Banorte Bordadoras/Atlas Nacional de Técnicas/Fichas/pics/185-CDMX-Telar_de_cintura.jpg,185-CDMX,https://kf.kobotoolbox.org/api/v2/assets/aXi3htSMn4QfEDCtR4ZVnV/data/617351257/attachments/att2Ca3U4zn3P38YgXhuKh9e/,CDMX,mujer,NA,Telar de cintura,Chiapas,Zinacantán,ok,NA
186-CDMX-Randa_de_aguja.jpg,C:/Users/ah_corona-amador/Documents/Banorte Bordadoras/Atlas Nacional de Técnicas/Fichas/pics/186-CDMX-Randa_de_aguja.jpg,186-CDMX,https://kf.kobotoolbox.org/api/v2/assets/aXi3htSMn4QfEDCtR4ZVnV/data/617351376/attachments/atttpvQ7gH3ptegT8QJ2cbKW/,CDMX,mujer,NA,Randa de aguja,Oaxaca,Tlacolula de Matamoros,ok,NA
187-CDMX-Lomillo.jpg,C:/Users/ah_corona-amador/Documents/Banorte Bordadoras/Atlas Nacional de Técnicas/Fichas/pics/187-CDMX-Lomillo.jpg,187-CDMX,https://kf.kobotoolbox.org/api/v2/assets/aXi3htSMn4QfEDCtR4ZVnV/data/617351461/attachments/attKJJxaMA4j67kggXwRidt4/,CDMX,mujer,NA,Lomillo,Chiapas,Chilón,ok,NA
188-CDMX-Telar_de_cintura.jpg,C:/Users/ah_corona-amador/Documents/Banorte Bordadoras/Atlas Nacional de Técnicas/Fichas/pics/188-CDMX-Telar_de_cintura.jpg,188-CDMX,https://kf.kobotoolbox.org/api/v2/assets/aXi3htSMn4QfEDCtR4ZVnV/data/617351479/attachments/attPqyUUvKSwC3UGMGeBUPdM/,CDMX,hombre,NA,Telar de cintura,Veracruz de Ignacio de la Llave,Soledad Atzompa,ok,NA
189-CDMX-Trenza_alzadas.jpg,C:/Users/ah_corona-amador/Documents/Banorte Bordadoras/Atlas Nacional de Técnicas/Fichas/pics/189-CDMX-Trenza_alzadas.jpg,189-CDMX,https://kf.kobotoolbox.org/api/v2/assets/aXi3htSMn4QfEDCtR4ZVnV/data/617351615/attachments/att6ZhWqjXuGNTBEzzGCSCXh/,CDMX,mujer,NA,Trenza alzadas,NA,NA,ok,NA
190-CDMX-Punto_de_Cruz.jpg,C:/Users/ah_corona-amador/Documents/Banorte Bordadoras/Atlas Nacional de Técnicas/Fichas/pics/190-CDMX-Punto_de_Cruz.jpg,190-CDMX,https://kf.kobotoolbox.org/api/v2/assets/aXi3htSMn4QfEDCtR4ZVnV/data/617351615/attachments/att6ZhWqjXuGNTBEzzGCSCXh/,CDMX,mujer,NA,Punto de Cruz,NA,NA,ok,NA
191-CDMX-Punto_de_Cruz.jpg,C:/Users/ah_corona-amador/Documents/Banorte Bordadoras/Atlas Nacional de Técnicas/Fichas/pics/191-CDMX-Punto_de_Cruz.jpg,191-CDMX,https://kf.kobotoolbox.org/api/v2/assets/aXi3htSMn4QfEDCtR4ZVnV/data/617351740/attachments/attFat4mw4rVGjYtZ4BQvLfC/,CDMX,mujer,NA,Punto de Cruz,Chihuahua,Batopilas de Manuel Gómez Morín,ok,NA
192-CDMX-Telar_de_cintura.jpg,C:/Users/ah_corona-amador/Documents/Banorte Bordadoras/Atlas Nacional de Técnicas/Fichas/pics/192-CDMX-Telar_de_cintura.jpg,192-CDMX,https://kf.kobotoolbox.org/api/v2/assets/aXi3htSMn4QfEDCtR4ZVnV/data/617351754/attachments/attk6v4M4H37FRhhqBTyT5bV/,CDMX,mujer,NA,Telar de cintura,Chiapas,Zinacantán,ok,NA
193-CDMX-Telar_de_cintura.jpg,C:/Users/ah_corona-amador/Documents/Banorte Bordadoras/Atlas Nacional de Técnicas/Fichas/pics/193-CDMX-Telar_de_cintura.jpg,193-CDMX,https://kf.kobotoolbox.org/api/v2/assets/aXi3htSMn4QfEDCtR4ZVnV/data/617351807/attachments/attbAJuVcXfuoY6Xrm6vpTB3/,CDMX,mujer,NA,Telar de cintura,Oaxaca,Oaxaca de Juárez,ok,NA
194-CDMX-Telar_de_pedal.jpg,C:/Users/ah_corona-amador/Documents/Banorte Bordadoras/Atlas Nacional de Técnicas/Fichas/pics/194-CDMX-Telar_de_pedal.jpg,194-CDMX,https://kf.kobotoolbox.org/api/v2/assets/aXi3htSMn4QfEDCtR4ZVnV/data/617351813/attachments/attPtRYSwNeSJZfAgS363McF/,CDMX,hombre,NA,Telar de pedal,NA,NA,ok,NA
195-CDMX-Telar_de_cintura.jpg,C:/Users/ah_corona-amador/Documents/Banorte Bordadoras/Atlas Nacional de Técnicas/Fichas/pics/195-CDMX-Telar_de_cintura.jpg,195-CDMX,https://kf.kobotoolbox.org/api/v2/assets/aXi3htSMn4QfEDCtR4ZVnV/data/617351921/attachments/att3xkD8onqF6WHEhcLTfc74/,CDMX,mujer,NA,Telar de cintura,Guerrero,Tlacoachistlahuaca,ok,NA
198-CDMX-Bordado_a_mano_con_aguja_chica.jpg,C:/Users/ah_corona-amador/Documents/Banorte Bordadoras/Atlas Nacional de Técnicas/Fichas/pics/198-CDMX-Bordado_a_mano_con_aguja_chica.jpg,198-CDMX,https://kf.kobotoolbox.org/api/v2/assets/aXi3htSMn4QfEDCtR4ZVnV/data/617352057/attachments/attrAV8sUJuXekZwr86A2A4r/,CDMX,mujer,NA,Bordado a mano con aguja chica,NA,NA,ok,NA
200-CDMX-Telar_de_cintura.jpg,C:/Users/ah_corona-amador/Documents/Banorte Bordadoras/Atlas Nacional de Técnicas/Fichas/pics/200-CDMX-Telar_de_cintura.jpg,200-CDMX,https://kf.kobotoolbox.org/api/v2/assets/aXi3htSMn4QfEDCtR4ZVnV/data/617352100/attachments/attWc3T7KPV2v7qCsMRtouLR/,CDMX,hombre,NA,Telar de cintura,Veracruz de Ignacio de la Llave,Texhuacán,ok,NA
201-CDMX-Cocoleado.jpg,C:/Users/ah_corona-amador/Documents/Banorte Bordadoras/Atlas Nacional de Técnicas/Fichas/pics/201-CDMX-Cocoleado.jpg,201-CDMX,https://kf.kobotoolbox.org/api/v2/assets/aXi3htSMn4QfEDCtR4ZVnV/data/617352335/attachments/attzCr6HFSR8hFvoHpH38NTg/,CDMX,hombre,NA,Cocoleado,Puebla,Pantepec,ok,NA
202-CDMX-Relleno.jpg,C:/Users/ah_corona-amador/Documents/Banorte Bordadoras/Atlas Nacional de Técnicas/Fichas/pics/202-CDMX-Relleno.jpg,202-CDMX,https://kf.kobotoolbox.org/api/v2/assets/aXi3htSMn4QfEDCtR4ZVnV/data/617352343/attachments/attdV7FDeY5izmvfsUxgmowx/,CDMX,mujer,NA,Relleno,Oaxaca,San Antonino Castillo Velasco,ok,NA
203-CDMX-Telar_de_pedal.jpg,C:/Users/ah_corona-amador/Documents/Banorte Bordadoras/Atlas Nacional de Técnicas/Fichas/pics/203-CDMX-Telar_de_pedal.jpg,203-CDMX,https://kf.kobotoolbox.org/api/v2/assets/aXi3htSMn4QfEDCtR4ZVnV/data/617352352/attachments/attcHBiBM8UGzTfNg6SuHSwX/,CDMX,hombre,NA,Telar de pedal,México,Valle de Chalco Solidaridad,ok,NA
204-CDMX-Sarape_Fino_de_Saltillo.jpg,C:/Users/ah_corona-amador/Documents/Banorte Bordadoras/Atlas Nacional de Técnicas/Fichas/pics/204-CDMX-Sarape_Fino_de_Saltillo.jpg,204-CDMX,https://kf.kobotoolbox.org/api/v2/assets/aXi3htSMn4QfEDCtR4ZVnV/data/617352356/attachments/attkHFxPxPXYrWqyx8EzzVR7/,CDMX,mujer,NA,Sarape Fino de Saltillo,Coahuila de Zaragoza,Saltillo,ok,NA
206-CDMX-Bordado_de_puntada_continua.jpg,C:/Users/ah_corona-amador/Documents/Banorte Bordadoras/Atlas Nacional de Técnicas/Fichas/pics/206-CDMX-Bordado_de_puntada_continua.jpg,206-CDMX,https://kf.kobotoolbox.org/api/v2/assets/aXi3htSMn4QfEDCtR4ZVnV/data/617352866/attachments/attYVmBb2Gf5ZtBQHu72dcjZ/,CDMX,mujer,NA,Bordado de puntada continua,NA,NA,ok,NA
207-CDMX-Bordado_de_dos_hilos_y_una_aguja.jpg,C:/Users/ah_corona-amador/Documents/Banorte Bordadoras/Atlas Nacional de Técnicas/Fichas/pics/207-CDMX-Bordado_de_dos_hilos_y_una_aguja.jpg,207-CDMX,https://kf.kobotoolbox.org/api/v2/assets/aXi3htSMn4QfEDCtR4ZVnV/data/617352872/attachments/attHBSkS38F2YModioWengcJ/,CDMX,mujer,NA,Bordado de dos hilos y una aguja,México,Villa de Allende,ok,NA
208-CDMX-Telar_de_cintura.jpg,C:/Users/ah_corona-amador/Documents/Banorte Bordadoras/Atlas Nacional de Técnicas/Fichas/pics/208-CDMX-Telar_de_cintura.jpg,208-CDMX,https://kf.kobotoolbox.org/api/v2/assets/aXi3htSMn4QfEDCtR4ZVnV/data/617353236/attachments/attXAqUB6ULU7kS6tPoizFFk/,CDMX,hombre,NA,Telar de cintura,Oaxaca,Santo Tomás Jalieza,ok,NA
209-CDMX-Telar_de_cintura.jpg,C:/Users/ah_corona-amador/Documents/Banorte Bordadoras/Atlas Nacional de Técnicas/Fichas/pics/209-CDMX-Telar_de_cintura.jpg,209-CDMX,https://kf.kobotoolbox.org/api/v2/assets/aXi3htSMn4QfEDCtR4ZVnV/data/617353316/attachments/attQhoMssC6iekHqNTUzf6fL/,CDMX,mujer,NA,Telar de cintura,Oaxaca,San Francisco Cajonos,ok,NA
210-CDMX-Anudado.jpg,C:/Users/ah_corona-amador/Documents/Banorte Bordadoras/Atlas Nacional de Técnicas/Fichas/pics/210-CDMX-Anudado.jpg,210-CDMX,https://kf.kobotoolbox.org/api/v2/assets/aXi3htSMn4QfEDCtR4ZVnV/data/617353445/attachments/att2XsQc85DMogS4vnpp9QCN/,CDMX,mujer,NA,Anudado,México,Tenancingo,ok,NA
211-CDMX-Tejido_en_bastidor_de_madera.jpg,C:/Users/ah_corona-amador/Documents/Banorte Bordadoras/Atlas Nacional de Técnicas/Fichas/pics/211-CDMX-Tejido_en_bastidor_de_madera.jpg,211-CDMX,https://kf.kobotoolbox.org/api/v2/assets/aXi3htSMn4QfEDCtR4ZVnV/data/617353520/attachments/attHwiZBnZvJ7u5jcn8aK8Ex/,CDMX,hombre,NA,Tejido en bastidor de madera,Sinaloa,Guasave,ok,NA
212-CDMX-Telar_de_cintura.jpg,C:/Users/ah_corona-amador/Documents/Banorte Bordadoras/Atlas Nacional de Técnicas/Fichas/pics/212-CDMX-Telar_de_cintura.jpg,212-CDMX,https://kf.kobotoolbox.org/api/v2/assets/aXi3htSMn4QfEDCtR4ZVnV/data/617353564/attachments/attrW5rvwQzoA2tvcGEJn7Fa/,CDMX,mujer,NA,Telar de cintura,Puebla,Cuetzalan del Progreso,ok,NA
213-CDMX-Bordado_libre_en_maquina_de_pedal.jpg,C:/Users/ah_corona-amador/Documents/Banorte Bordadoras/Atlas Nacional de Técnicas/Fichas/pics/213-CDMX-Bordado_libre_en_maquina_de_pedal.jpg,213-CDMX,https://kf.kobotoolbox.org/api/v2/assets/aXi3htSMn4QfEDCtR4ZVnV/data/617353569/attachments/att4Z3UVzwZts5A6Stmd5wr5/,CDMX,mujer,NA,Bordado libre en maquina de pedal,Oaxaca,Santa María Tlahuitoltepec,ok,NA
214-CDMX-Puntada_corrida.jpg,C:/Users/ah_corona-amador/Documents/Banorte Bordadoras/Atlas Nacional de Técnicas/Fichas/pics/214-CDMX-Puntada_corrida.jpg,214-CDMX,https://kf.kobotoolbox.org/api/v2/assets/aXi3htSMn4QfEDCtR4ZVnV/data/617353718/attachments/attzNFhqHvzW2sKT9hW4ghgv/,CDMX,hombre,NA,Puntada corrida,Tlaxcala,Amaxac de Guerrero,ok,NA
215-CDMX-Pata_de_gallo.jpg,C:/Users/ah_corona-amador/Documents/Banorte Bordadoras/Atlas Nacional de Técnicas/Fichas/pics/215-CDMX-Pata_de_gallo.jpg,215-CDMX,https://kf.kobotoolbox.org/api/v2/assets/aXi3htSMn4QfEDCtR4ZVnV/data/617353744/attachments/attCZCxsjsF7BjkM2XnFJRAN/,CDMX,mujer,NA,Pata de gallo,Guerrero,Chilapa de Álvarez,ok,NA
239-CDMX-Cuera_tamaulipeca_y_talabarteria.jpg,C:/Users/ah_corona-amador/Documents/Banorte Bordadoras/Atlas Nacional de Técnicas/Fichas/pics/239-CDMX-Cuera_tamaulipeca_y_talabarteria.jpg,239-CDMX,https://kf.kobotoolbox.org/api/v2/assets/aXi3htSMn4QfEDCtR4ZVnV/data/617357558/attachments/attQCc5q5CrCBwwFKXgcRxGU/,CDMX,mujer,NA,Cuera tamaulipeca y talabarteria,Tamaulipas,Tula,ok,NA
216-CDMX-Telar_de_cintura.jpg,C:/Users/ah_corona-amador/Documents/Banorte Bordadoras/Atlas Nacional de Técnicas/Fichas/pics/216-CDMX-Telar_de_cintura.jpg,216-CDMX,https://kf.kobotoolbox.org/api/v2/assets/aXi3htSMn4QfEDCtR4ZVnV/data/617353913/attachments/attwDzm34tYGHxxuzoJvuhYZ/,CDMX,mujer,NA,Telar de cintura,Ciudad de México,Tláhuac,ok,NA
